eventID,measurementValue,measurementType,measurementTypeID,measurementValueID,measurementUnit,measurementUnitID,measurementID,occurrenceID
IYS2022-TINRO-3-17-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-17-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-18-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-18-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-19-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-19-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-20-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-20-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-21-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-21-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-22-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-22-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-23-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-23-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-24-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-24-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-25-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-25-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-26-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-26-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-27-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-27-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-28-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-29-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-29-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-30-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-30-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-31-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-31-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-32-Trawl,20,Mesh_Size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-32-Trawl-Mesh_Size,NA
IYS2022-TINRO-3-1-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-1-Trawl-Net_Width,NA
IYS2022-TINRO-3-2-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-2-Trawl-Net_Width,NA
IYS2022-TINRO-3-3-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-3-Trawl-Net_Width,NA
IYS2022-TINRO-3-4-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-4-Trawl-Net_Width,NA
IYS2022-TINRO-3-5-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-5-Trawl-Net_Width,NA
IYS2022-TINRO-3-6-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-6-Trawl-Net_Width,NA
IYS2022-TINRO-3-7-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-7-Trawl-Net_Width,NA
IYS2022-TINRO-3-8-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-8-Trawl-Net_Width,NA
IYS2022-TINRO-3-9-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-9-Trawl-Net_Width,NA
IYS2022-TINRO-3-10-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-10-Trawl-Net_Width,NA
IYS2022-TINRO-3-11-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-11-Trawl-Net_Width,NA
IYS2022-TINRO-3-12-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-12-Trawl-Net_Width,NA
IYS2022-TINRO-3-13-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-13-Trawl-Net_Width,NA
IYS2022-TINRO-3-14-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-14-Trawl-Net_Width,NA
IYS2022-TINRO-3-15-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-15-Trawl-Net_Width,NA
IYS2022-TINRO-3-16-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-16-Trawl-Net_Width,NA
IYS2022-TINRO-3-17-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-17-Trawl-Net_Width,NA
IYS2022-TINRO-3-18-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-18-Trawl-Net_Width,NA
IYS2022-TINRO-3-19-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-19-Trawl-Net_Width,NA
IYS2022-TINRO-3-20-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-20-Trawl-Net_Width,NA
IYS2022-TINRO-3-21-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-21-Trawl-Net_Width,NA
IYS2022-TINRO-3-22-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-22-Trawl-Net_Width,NA
IYS2022-TINRO-3-23-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-23-Trawl-Net_Width,NA
IYS2022-TINRO-3-24-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-24-Trawl-Net_Width,NA
IYS2022-TINRO-3-25-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-25-Trawl-Net_Width,NA
IYS2022-TINRO-3-26-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-26-Trawl-Net_Width,NA
IYS2022-TINRO-3-27-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-27-Trawl-Net_Width,NA
IYS2022-TINRO-3-28-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-28-Trawl-Net_Width,NA
IYS2022-TINRO-3-29-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-29-Trawl-Net_Width,NA
IYS2022-TINRO-3-30-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-30-Trawl-Net_Width,NA
IYS2022-TINRO-3-31-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-31-Trawl-Net_Width,NA
IYS2022-TINRO-3-32-Trawl,40,Net_Width,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100014/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-32-Trawl-Net_Width,NA
IYS2022-TINRO-3-1-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-1-Trawl-Net_Height,NA
IYS2022-TINRO-3-2-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-2-Trawl-Net_Height,NA
IYS2022-TINRO-3-3-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-3-Trawl-Net_Height,NA
IYS2022-TINRO-3-4-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-4-Trawl-Net_Height,NA
IYS2022-TINRO-3-5-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-5-Trawl-Net_Height,NA
IYS2022-TINRO-3-6-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-6-Trawl-Net_Height,NA
IYS2022-TINRO-3-7-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-7-Trawl-Net_Height,NA
IYS2022-TINRO-3-8-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-8-Trawl-Net_Height,NA
IYS2022-TINRO-3-9-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-9-Trawl-Net_Height,NA
IYS2022-TINRO-3-10-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-10-Trawl-Net_Height,NA
IYS2022-TINRO-3-11-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-11-Trawl-Net_Height,NA
IYS2022-TINRO-3-12-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-12-Trawl-Net_Height,NA
IYS2022-TINRO-3-13-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-13-Trawl-Net_Height,NA
IYS2022-TINRO-3-14-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-14-Trawl-Net_Height,NA
IYS2022-TINRO-3-15-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-15-Trawl-Net_Height,NA
IYS2022-TINRO-3-16-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-16-Trawl-Net_Height,NA
IYS2022-TINRO-3-17-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-17-Trawl-Net_Height,NA
IYS2022-TINRO-3-18-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-18-Trawl-Net_Height,NA
IYS2022-TINRO-3-19-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-19-Trawl-Net_Height,NA
IYS2022-TINRO-3-20-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-20-Trawl-Net_Height,NA
IYS2022-TINRO-3-21-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-21-Trawl-Net_Height,NA
IYS2022-TINRO-3-22-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-22-Trawl-Net_Height,NA
IYS2022-TINRO-3-23-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-23-Trawl-Net_Height,NA
IYS2022-TINRO-3-24-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-24-Trawl-Net_Height,NA
IYS2022-TINRO-3-25-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-25-Trawl-Net_Height,NA
IYS2022-TINRO-3-26-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-26-Trawl-Net_Height,NA
IYS2022-TINRO-3-27-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-27-Trawl-Net_Height,NA
IYS2022-TINRO-3-28-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-28-Trawl-Net_Height,NA
IYS2022-TINRO-3-29-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-29-Trawl-Net_Height,NA
IYS2022-TINRO-3-30-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-30-Trawl-Net_Height,NA
IYS2022-TINRO-3-31-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-31-Trawl-Net_Height,NA
IYS2022-TINRO-3-32-Trawl,30,Net_Height,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100013/,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,IYS2022-TINRO-3-32-Trawl-Net_Height,NA
IYS2022-TINRO-3-1-Trawl,60,Sampling_Duration_Minutes,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/,IYS2022-TINRO-3-1-Trawl-Sampling_Duration_Minutes,NA
IYS2022-TINRO-3-1-Trawl,9.26,Tow_speed_kilometers_per_hour,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,NA,kilometers per hour,http://vocab.nerc.ac.uk/collection/P06/current/KMHR/,IYS2022-TINRO-3-1-Trawl-Tow_speed_kilometers_per_hour,NA
IYS2022-TINRO-3-1-Trawl,5,Tow_distance_nautical_miles,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,NA,nautical miles,http://vocab.nerc.ac.uk/collection/P06/current/NTML/,IYS2022-TINRO-3-1-Trawl-Tow_distance_nautical_miles,NA
IYS2022-TINRO-3-2-Trawl,60,Sampling_Duration_Minutes,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/,IYS2022-TINRO-3-2-Trawl-Sampling_Duration_Minutes,NA
IYS2022-TINRO-3-2-Trawl,8.334,Tow_speed_kilometers_per_hour,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,NA,kilometers per hour,http://vocab.nerc.ac.uk/collection/P06/current/KMHR/,IYS2022-TINRO-3-2-Trawl-Tow_speed_kilometers_per_hour,NA
IYS2022-TINRO-3-2-Trawl,4.5,Tow_distance_nautical_miles,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,NA,nautical miles,http://vocab.nerc.ac.uk/collection/P06/current/NTML/,IYS2022-TINRO-3-2-Trawl-Tow_distance_nautical_miles,NA
IYS2022-TINRO-3-3-Trawl,60,Sampling_Duration_Minutes,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/,IYS2022-TINRO-3-3-Trawl-Sampling_Duration_Minutes,NA
IYS2022-TINRO-3-3-Trawl,8.8896,Tow_speed_kilometers_per_hour,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,NA,kilometers per hour,http://vocab.nerc.ac.uk/collection/P06/current/KMHR/,IYS2022-TINRO-3-3-Trawl-Tow_speed_kilometers_per_hour,NA
IYS2022-TINRO-3-3-Trawl,4.8,Tow_distance_nautical_miles,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,NA,nautical miles,http://vocab.nerc.ac.uk/collection/P06/current/NTML/,IYS2022-TINRO-3-3-Trawl-Tow_distance_nautical_miles,NA
IYS2022-TINRO-3-4-Trawl,60,Sampling_Duration_Minutes,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/,IYS2022-TINRO-3-4-Trawl-Sampling_Duration_Minutes,NA
IYS2022-TINRO-3-4-Trawl,8.7044,Tow_speed_kilometers_per_hour,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,NA,kilometers per hour,http://vocab.nerc.ac.uk/collection/P06/current/KMHR/,IYS2022-TINRO-3-4-Trawl-Tow_speed_kilometers_per_hour,NA
IYS2022-TINRO-3-4-Trawl,4.7,Tow_distance_nautical_miles,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,NA,nautical miles,http://vocab.nerc.ac.uk/collection/P06/current/NTML/,IYS2022-TINRO-3-4-Trawl-Tow_distance_nautical_miles,NA
IYS2022-TINRO-3-5-Trawl,60,Sampling_Duration_Minutes,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/,IYS2022-TINRO-3-5-Trawl-Sampling_Duration_Minutes,NA
IYS2022-TINRO-3-5-Trawl,7.7784,Tow_speed_kilometers_per_hour,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,NA,kilometers per hour,http://vocab.nerc.ac.uk/collection/P06/current/KMHR/,IYS2022-TINRO-3-5-Trawl-Tow_speed_kilometers_per_hour,NA
IYS2022-TINRO-3-5-Trawl,4.2,Tow_distance_nautical_miles,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,NA,nautical miles,http://vocab.nerc.ac.uk/collection/P06/current/NTML/,IYS2022-TINRO-3-5-Trawl-Tow_distance_nautical_miles,NA
IYS2022-TINRO-3-6-Trawl,60,Sampling_Duration_Minutes,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/,IYS2022-TINRO-3-6-Trawl-Sampling_Duration_Minutes,NA
IYS2022-TINRO-3-6-Trawl,9.6304,Tow_speed_kilometers_per_hour,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,NA,kilometers per hour,http://vocab.nerc.ac.uk/collection/P06/current/KMHR/,IYS2022-TINRO-3-6-Trawl-Tow_speed_kilometers_per_hour,NA
IYS2022-TINRO-3-6-Trawl,5.2,Tow_distance_nautical_miles,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,NA,nautical miles,http://vocab.nerc.ac.uk/collection/P06/current/NTML/,IYS2022-TINRO-3-6-Trawl-Tow_distance_nautical_miles,NA
IYS2022-TINRO-3-7-Trawl,60,Sampling_Duration_Minutes,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/,IYS2022-TINRO-3-7-Trawl-Sampling_Duration_Minutes,NA
IYS2022-TINRO-3-7-Trawl,9.0748,Tow_speed_kilometers_per_hour,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,NA,kilometers per hour,http://vocab.nerc.ac.uk/collection/P06/current/KMHR/,IYS2022-TINRO-3-7-Trawl-Tow_speed_kilometers_per_hour,NA
IYS2022-TINRO-3-7-Trawl,4.9,Tow_distance_nautical_miles,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,NA,nautical miles,http://vocab.nerc.ac.uk/collection/P06/current/NTML/,IYS2022-TINRO-3-7-Trawl-Tow_distance_nautical_miles,NA
IYS2022-TINRO-3-8-Trawl,60,Sampling_Duration_Minutes,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/,IYS2022-TINRO-3-8-Trawl-Sampling_Duration_Minutes,NA
IYS2022-TINRO-3-8-Trawl,6.6672,Tow_speed_kilometers_per_hour,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,NA,kilometers per hour,http://vocab.nerc.ac.uk/collection/P06/current/KMHR/,IYS2022-TINRO-3-8-Trawl-Tow_speed_kilometers_per_hour,NA
IYS2022-TINRO-3-8-Trawl,3.6,Tow_distance_nautical_miles,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,NA,nautical miles,http://vocab.nerc.ac.uk/collection/P06/current/NTML/,IYS2022-TINRO-3-8-Trawl-Tow_distance_nautical_miles,NA
IYS2022-TINRO-3-9-Trawl,60,Sampling_Duration_Minutes,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,NA,minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/,IYS2022-TINRO-3-9-Trawl-Sampling_Duration_Minutes,NA
